# time (sec)	countrate
  1423.6875      816.000
  1423.8125      968.000
  1423.9375      1168.00
  1424.0625      1008.00
  1424.1875      1472.00
  1424.3125      1480.00
  1424.4375      2864.00
  1424.5625      4152.00
  1424.6875      2392.00
  1424.8125      2056.00
  1424.9375      856.000
  1425.0625      920.000
  1425.1875      1400.00
  1425.3125      1136.00
  1425.4375      1904.00
  1425.5625      1344.00
  1425.6875      2528.00
  1425.8125      4320.00
  1425.9375      2760.00
  1426.0625      2056.00
  1426.1875      808.000
  1426.3125      848.000
  1426.4375      1152.00
  1426.5625      1312.00
  1426.6875      1800.00
  1426.8125      1192.00
  1426.9375      2408.00
  1427.0625      3064.00
  1427.1875      1976.00
  1427.3125      1944.00
  1427.4375      792.000
  1427.5625      1160.00
  1427.6875      1184.00
  1427.8125      1216.00
  1427.9375      1712.00
  1428.0625      1744.00
  1428.1875      2664.00
  1428.3125      3192.00
  1428.4375      2160.00
  1428.5625      1448.00
  1428.6875      888.000
  1428.8125      880.000
  1428.9375      928.000
  1429.0625      1584.00
  1429.1875      1960.00
  1429.3125      1272.00
  1429.4375      2576.00
  1429.5625      3344.00
  1429.6875      2184.00
  1429.8125      1480.00
  1429.9375      672.000
  1430.0625      800.000
  1430.1875      1216.00
  1430.3125      1184.00
  1430.4375      1552.00
  1430.5625      992.000
  1430.6875      2728.00
  1430.8125      2904.00
  1430.9375      2232.00
  1431.0625      1440.00
  1431.1875      888.000
  1431.3125      1168.00
  1431.4375      1248.00
  1431.5625      1120.00
  1431.6875      1888.00
  1431.8125      1744.00
  1431.9375      2976.00
  1432.0625      2616.00
  1432.1875      1968.00
  1432.3125      1312.00
  1432.4375      848.000
  1432.5625      1064.00
  1432.6875      1192.00
  1432.8125      1256.00
  1432.9375      1488.00
  1433.0625      1536.00
  1433.1875      3504.00
  1433.3125      3048.00
  1433.4375      2096.00
  1433.5625      864.000
  1433.6875      784.000
  1433.8125      1304.00
  1433.9375      1096.00
  1434.0625      1240.00
  1434.1875      1608.00
  1434.3125      2304.00
  1434.4375      3664.00
  1434.5625      3120.00
  1434.6875      2240.00
  1434.8125      1104.00
  1434.9375      1232.00
  1435.0625      1840.00
  1435.1875      1336.00
  1435.3125      1688.00
  1435.4375      1296.00
  1435.5625      2720.00
  1435.6875      3816.00
  1435.8125      3328.00
  1435.9375      1808.00
  1436.0625      1048.00
  1436.1875      904.000
  1436.3125      1120.00
  1436.4375      1136.00
  1436.5625      1088.00
  1436.6875      1448.00
  1436.8125      2128.00
  1436.9375      3680.00
  1437.0625      2536.00
  1437.1875      1992.00
  1437.3125      880.000
  1437.4375      1104.00
  1437.5625      1192.00
  1437.6875      1224.00
  1437.8125      968.000
  1437.9375      944.000
  1438.0625      2368.00
  1438.1875      3344.00
  1438.3125      1952.00
  1438.4375      1504.00
  1438.5625      792.000
  1438.6875      856.000
  1438.8125      1176.00
  1438.9375      1160.00
  1439.0625      1568.00
  1439.1875      1184.00
  1439.3125      2736.00
  1439.4375      3896.00
  1439.5625      2104.00
  1439.6875      1328.00
  1439.8125      968.000
  1439.9375      1032.00
  1440.0625      1224.00
  1440.1875      1176.00
  1440.3125      1088.00
  1440.4375      1488.00
  1440.5625      3096.00
  1440.6875      3336.00
  1440.8125      1952.00
  1440.9375      1608.00
  1441.0625      816.000
  1441.1875      1056.00
  1441.3125      1248.00
  1441.4375      1184.00
  1441.5625      1888.00
  1441.6875      1872.00
  1441.8125      3152.00
  1441.9375      3864.00
  1442.0625      2352.00
  1442.1875      1384.00
  1442.3125      968.000
  1442.4375      1120.00
  1442.5625      1296.00
  1442.6875      1312.00
  1442.8125      1608.00
  1442.9375      1368.00
  1443.0625      2944.00
  1443.1875      3128.00
  1443.3125      2448.00
  1443.4375      1176.00
  1443.5625      1112.00
  1443.6875      1392.00
  1443.8125      1672.00
  1443.9375      1544.00
  1444.0625      1264.00
  1444.1875      2072.00
  1444.3125      3480.00
  1444.4375      3432.00
  1444.5625      2360.00
  1444.6875      1520.00
  1444.8125      1064.00
  1444.9375      1088.00
  1445.0625      1064.00
  1445.1875      1736.00
  1445.3125      1992.00
  1445.4375      1472.00
  1445.5625      3592.00
  1445.6875      3672.00
  1445.8125      2600.00
  1445.9375      1064.00
  1446.0625      936.000
  1446.1875      1184.00
  1446.3125      1144.00
  1446.4375      1968.00
  1446.5625      1552.00
  1446.6875      2424.00
  1446.8125      3720.00
  1446.9375      3040.00
  1447.0625      2736.00
  1447.1875      880.000
  1447.3125      800.000
  1447.4375      920.000
  1447.5625      1080.00
  1447.6875      1456.00
  1447.8125      1360.00
  1447.9375      2456.00
  1448.0625      3248.00
  1448.1875      2232.00
  1448.3125      1600.00
  1448.4375      800.000
  1448.5625      952.000
  1448.6875      1360.00
  1448.8125      1336.00
  1448.9375      1440.00
  1449.0625      1448.00
  1449.1875      1928.00
  1449.3125      2880.00
  1449.4375      1848.00
  1449.5625      1400.00
  1449.6875      832.000
  1449.8125      880.000
  1449.9375      1232.00
  1450.0625      1192.00
  1450.1875      1480.00
  1450.3125      1576.00
  1450.4375      2688.00
  1450.5625      3888.00
  1450.6875      2688.00
  1450.8125      2232.00
  1450.9375      856.000
  1451.0625      1024.00
  1451.1875      1280.00
  1451.3125      1232.00
  1451.4375      1288.00
  1451.5625      1456.00
  1451.6875      2520.00
  1451.8125      3232.00
  1451.9375      2264.00
  1452.0625      1928.00
  1452.1875      664.000
  1452.3125      1176.00
  1452.4375      1112.00
  1452.5625      904.000
  1452.6875      1216.00
  1452.8125      1760.00
  1452.9375      2616.00
  1453.0625      3240.00
  1453.1875      2032.00
  1453.3125      2144.00
  1453.4375      736.000
  1453.5625      1232.00
  1453.6875      1064.00
  1453.8125      1152.00
  1453.9375      1576.00
  1454.0625      1496.00
  1454.1875      2664.00
  1454.3125      2688.00
  1454.4375      2104.00
  1454.5625      1648.00
  1454.6875      864.000
  1454.8125      1344.00
  1454.9375      1160.00
  1455.0625      1152.00
  1455.1875      1360.00
  1455.3125      1112.00
  1455.4375      2200.00
  1455.5625      2240.00
  1455.6875      1848.00
  1455.8125      1144.00
  1455.9375      928.000
  1456.0625      2120.00
  1456.1875      1072.00
  1456.3125      1176.00
  1456.4375      1128.00
  1456.5625      1568.00
  1456.6875      3240.00
  1456.8125      3272.00
  1456.9375      2896.00
  1457.0625      1328.00
  1457.1875      1312.00
  1457.3125      2320.00
  1457.4375      1152.00
  1457.5625      1376.00
  1457.6875      1832.00
  1457.8125      2336.00
  1457.9375      4464.00
  1458.0625      3560.00
  1458.1875      2680.00
  1458.3125      872.000
  1458.4375      1256.00
  1458.5625      1496.00
  1458.6875      1944.00
  1458.8125      1824.00
  1458.9375      1592.00
  1459.0625      2136.00
  1459.1875      3048.00
  1459.3125      2664.00
  1459.4375      1720.00
  1459.5625      912.000
  1459.6875      1192.00
  1459.8125      1528.00
  1459.9375      1048.00
  1460.0625      1328.00
  1460.1875      1184.00
  1460.3125      3072.00
  1460.4375      4640.00
  1460.5625      2736.00
  1460.6875      2472.00
  1460.8125      848.000
  1460.9375      968.000
  1461.0625      1344.00
  1461.1875      1272.00
  1461.3125      1216.00
  1461.4375      1080.00
  1461.5625      2584.00
  1461.6875      3624.00
  1461.8125      2016.00
  1461.9375      1024.00
  1462.0625      768.000
  1462.1875      1032.00
  1462.3125      1336.00
  1462.4375      1384.00
  1462.5625      1600.00
  1462.6875      1576.00
  1462.8125      2600.00
  1462.9375      4176.00
  1463.0625      2248.00
  1463.1875      1800.00
  1463.3125      864.000
  1463.4375      1168.00
  1463.5625      1256.00
  1463.6875      1296.00
  1463.8125      1648.00
  1463.9375      1472.00
  1464.0625      2840.00
  1464.1875      2960.00
  1464.3125      1784.00
  1464.4375      2048.00
  1464.5625      752.000
  1464.6875      952.000
  1464.8125      1232.00
  1464.9375      1264.00
  1465.0625      1400.00
  1465.1875      1056.00
  1465.3125      2624.00
  1465.4375      3208.00
  1465.5625      1944.00
  1465.6875      1344.00
  1465.8125      800.000
  1465.9375      1176.00
  1466.0625      1240.00
  1466.1875      1216.00
  1466.3125      1576.00
  1466.4375      1200.00
  1466.5625      2264.00
  1466.6875      2960.00
  1466.8125      1840.00
  1466.9375      1360.00
  1467.0625      744.000
  1467.1875      1008.00
  1467.3125      992.000
  1467.4375      1160.00
  1467.5625      1344.00
  1467.6875      1936.00
  1467.8125      3312.00
  1467.9375      3184.00
  1468.0625      808.000
  1468.1875      1016.00
  1468.3125      840.000
  1468.4375      1488.00
  1468.5625      984.000
  1468.6875      1280.00
  1468.8125      1576.00
  1468.9375      1720.00
  1469.0625      3448.00
  1469.1875      3120.00
  1469.3125      1272.00
  1469.4375      720.000
  1469.5625      680.000
  1469.6875      1192.00
  1469.8125      1080.00
  1469.9375      1800.00
  1470.0625      1856.00
  1470.1875      2000.00
  1470.3125      3072.00
  1470.4375      1880.00
  1470.5625      1184.00
  1470.6875      800.000
  1470.8125      728.000
  1470.9375      1432.00
  1471.0625      1144.00
  1471.1875      888.000
  1471.3125      1264.00
  1471.4375      2400.00
  1471.5625      3480.00
  1471.6875      2232.00
  1471.8125      1840.00
  1471.9375      1168.00
  1472.0625      984.000
  1472.1875      1320.00
  1472.3125      1248.00
  1472.4375      1592.00
  1472.5625      1656.00
  1472.6875      1864.00
  1472.8125      3288.00
  1472.9375      2232.00
  1473.0625      2280.00
  1473.1875      848.000
  1473.3125      912.000
  1473.4375      1296.00
  1473.5625      1072.00
  1473.6875      1016.00
  1473.8125      1200.00
  1473.9375      3008.00
  1474.0625      3280.00
  1474.1875      2512.00
  1474.3125      2160.00
  1474.4375      824.000
  1474.5625      1112.00
  1474.6875      1496.00
  1474.8125      1184.00
  1474.9375      1728.00
  1475.0625      1128.00
  1475.1875      2528.00
  1475.3125      3480.00
  1475.4375      1976.00
  1475.5625      1816.00
  1475.6875      680.000
  1475.8125      752.000
  1475.9375      976.000
  1476.0625      1040.00
  1476.1875      1416.00
  1476.3125      1352.00
  1476.4375      2784.00
  1476.5625      3320.00
  1476.6875      2000.00
  1476.8125      2016.00
  1476.9375      704.000
  1477.0625      840.000
  1477.1875      1208.00
  1477.3125      1016.00
  1477.4375      1320.00
  1477.5625      1232.00
  1477.6875      2536.00
  1477.8125      2864.00
  1477.9375      2232.00
  1478.0625      1952.00
  1478.1875      936.000
  1478.3125      824.000
  1478.4375      1152.00
  1478.5625      1128.00
  1478.6875      1584.00
  1478.8125      1416.00
  1478.9375      2688.00
  1479.0625      2816.00
  1479.1875      2128.00
  1479.3125      904.000
  1479.4375      904.000
  1479.5625      1176.00
  1479.6875      1424.00
  1479.8125      1208.00
  1479.9375      960.000
  1480.0625      1752.00
  1480.1875      3656.00
  1480.3125      2664.00
  1480.4375      1624.00
  1480.5625      768.000
  1480.6875      816.000
  1480.8125      1552.00
  1480.9375      992.000
  1481.0625      1224.00
  1481.1875      1192.00
  1481.3125      1504.00
  1481.4375      2328.00
  1481.5625      2352.00
  1481.6875      2424.00
  1481.8125      1264.00
  1481.9375      888.000
  1482.0625      1320.00
  1482.1875      1232.00
  1482.3125      1096.00
  1482.4375      912.000
  1482.5625      1912.00
  1482.6875      3160.00
  1482.8125      2208.00
  1482.9375      1640.00
  1483.0625      744.000
  1483.1875      696.000
  1483.3125      1400.00
  1483.4375      1368.00
  1483.5625      1232.00
  1483.6875      1304.00
  1483.8125      2128.00
  1483.9375      3208.00
  1484.0625      2848.00
  1484.1875      2768.00
  1484.3125      704.000
  1484.4375      1120.00
  1484.5625      1216.00
  1484.6875      1184.00
  1484.8125      1344.00
  1484.9375      1360.00
  1485.0625      1968.00
  1485.1875      3336.00
  1485.3125      2280.00
  1485.4375      2176.00
  1485.5625      752.000
  1485.6875      848.000
  1485.8125      1056.00
  1485.9375      1032.00
  1486.0625      1424.00
  1486.1875      1344.00
  1486.3125      1952.00
  1486.4375      3048.00
  1486.5625      1872.00
  1486.6875      1984.00
  1486.8125      776.000
  1486.9375      840.000
  1487.0625      1160.00
  1487.1875      1000.00
  1487.3125      1288.00
  1487.4375      1048.00
  1487.5625      2640.00
  1487.6875      2872.00
  1487.8125      1752.00
  1487.9375      2040.00
  1488.0625      624.000
  1488.1875      1136.00
  1488.3125      1680.00
  1488.4375      984.000
  1488.5625      1312.00
  1488.6875      1136.00
  1488.8125      2088.00
  1488.9375      1640.00
  1489.0625      1312.00
  1489.1875      1976.00
  1489.3125      904.000
  1489.4375      1120.00
  1489.5625      1008.00
  1489.6875      1184.00
  1489.8125      1440.00
  1489.9375      1424.00
  1490.0625      2568.00
  1490.1875      2968.00
  1490.3125      1864.00
  1490.4375      2520.00
  1490.5625      696.000
  1490.6875      1008.00
  1490.8125      1016.00
  1490.9375      1112.00
  1491.0625      1048.00
  1491.1875      1408.00
  1491.3125      3864.00
  1491.4375      4008.00
  1491.5625      1600.00
  1491.6875      1496.00
  1491.8125      784.000
  1491.9375      1552.00
  1492.0625      1432.00
  1492.1875      1856.00
  1492.3125      1568.00
  1492.4375      1592.00
  1492.5625      3480.00
  1492.6875      3480.00
  1492.8125      2328.00
  1492.9375      1464.00
  1493.0625      712.000
  1493.1875      1040.00
  1493.3125      984.000
  1493.4375      1064.00
  1493.5625      952.000
  1493.6875      1688.00
  1493.8125      3000.00
  1493.9375      2328.00
  1494.0625      1968.00
  1494.1875      1552.00
  1494.3125      688.000
  1494.4375      1272.00
  1494.5625      1248.00
  1494.6875      1384.00
  1494.8125      1144.00
  1494.9375      1752.00
  1495.0625      3752.00
  1495.1875      3000.00
  1495.3125      1816.00
  1495.4375      992.000
  1495.5625      896.000
  1495.6875      1088.00
  1495.8125      968.000
  1495.9375      1520.00
  1496.0625      1104.00
  1496.1875      2048.00
  1496.3125      3056.00
  1496.4375      2472.00
  1496.5625      2240.00
  1496.6875      944.000
  1496.8125      872.000
  1496.9375      1048.00
  1497.0625      952.000
  1497.1875      1552.00
  1497.3125      1144.00
  1497.4375      1872.00
  1497.5625      2392.00
  1497.6875      1864.00
  1497.8125      2376.00
  1497.9375      1064.00
  1498.0625      904.000
  1498.1875      1144.00
  1498.3125      968.000
  1498.4375      1128.00
  1498.5625      1320.00
  1498.6875      2112.00
  1498.8125      2616.00
  1498.9375      1912.00
  1499.0625      1712.00
  1499.1875      824.000
  1499.3125      952.000
  1499.4375      1200.00
  1499.5625      1160.00
  1499.6875      1288.00
  1499.8125      1024.00
  1499.9375      2992.00
  1500.0625      3536.00
  1500.1875      1904.00
  1500.3125      1384.00
  1500.4375      680.000
  1500.5625      1280.00
  1500.6875      1336.00
  1500.8125      1280.00
  1500.9375      1904.00
  1501.0625      1328.00
  1501.1875      2608.00
  1501.3125      3128.00
  1501.4375      1544.00
  1501.5625      1488.00
  1501.6875      808.000
  1501.8125      944.000
  1501.9375      1176.00
  1502.0625      1088.00
  1502.1875      1944.00
  1502.3125      1304.00
  1502.4375      2464.00
  1502.5625      2688.00
  1502.6875      2048.00
  1502.8125      1272.00
  1502.9375      792.000
  1503.0625      1128.00
  1503.1875      1368.00
  1503.3125      1408.00
  1503.4375      1936.00
  1503.5625      1800.00
  1503.6875      2944.00
  1503.8125      2744.00
  1503.9375      1720.00
  1504.0625      1336.00
  1504.1875      696.000
  1504.3125      1056.00
  1504.4375      1008.00
  1504.5625      1072.00
  1504.6875      1248.00
  1504.8125      1360.00
  1504.9375      3408.00
  1505.0625      3168.00
  1505.1875      2416.00
  1505.3125      1320.00
  1505.4375      688.000
  1505.5625      816.000
  1505.6875      1112.00
  1505.8125      1472.00
  1505.9375      1296.00
  1506.0625      1400.00
  1506.1875      3432.00
  1506.3125      2704.00
  1506.4375      2480.00
  1506.5625      1312.00
  1506.6875      760.000
  1506.8125      1072.00
  1506.9375      1104.00
  1507.0625      1088.00
  1507.1875      936.000
  1507.3125      1768.00
  1507.4375      3288.00
  1507.5625      2360.00
  1507.6875      1768.00
  1507.8125      1152.00
  1507.9375      944.000
  1508.0625      1224.00
  1508.1875      1184.00
  1508.3125      1528.00
  1508.4375      1288.00
  1508.5625      1896.00
  1508.6875      2424.00
  1508.8125      1968.00
  1508.9375      2008.00
  1509.0625      800.000
  1509.1875      1120.00
  1509.3125      1392.00
  1509.4375      1016.00
  1509.5625      1400.00
  1509.6875      1200.00
  1509.8125      2336.00
  1509.9375      2808.00
  1510.0625      2000.00
  1510.1875      1480.00
  1510.3125      808.000
  1510.4375      1072.00
  1510.5625      1248.00
  1510.6875      832.000
  1510.8125      1024.00
  1510.9375      1192.00
  1511.0625      2600.00
  1511.1875      3024.00
  1511.3125      1952.00
  1511.4375      2088.00
  1511.5625      728.000
  1511.6875      1808.00
  1511.8125      1152.00
  1511.9375      1104.00
  1512.0625      1552.00
  1512.1875      1552.00
  1512.3125      2264.00
  1512.4375      2328.00
  1512.5625      1712.00
  1512.6875      1888.00
  1512.8125      648.000
  1512.9375      1000.00
  1513.0625      1168.00
  1513.1875      1056.00
  1513.3125      1920.00
  1513.4375      1296.00
  1513.5625      2656.00
  1513.6875      3232.00
  1513.8125      2088.00
  1513.9375      2344.00
  1514.0625      760.000
  1514.1875      1656.00
  1514.3125      1432.00
  1514.4375      1224.00
  1514.5625      1440.00
  1514.6875      1960.00
  1514.8125      3312.00
  1514.9375      2856.00
  1515.0625      1592.00
  1515.1875      1576.00
  1515.3125      808.000
  1515.4375      1696.00
  1515.5625      1408.00
  1515.6875      1000.00
  1515.8125      1592.00
  1515.9375      1408.00
  1516.0625      2344.00
  1516.1875      2512.00
  1516.3125      2304.00
  1516.4375      1392.00
  1516.5625      704.000
  1516.6875      1328.00
  1516.8125      1152.00
  1516.9375      1112.00
  1517.0625      1152.00
  1517.1875      1432.00
  1517.3125      3456.00
  1517.4375      3096.00
  1517.5625      1904.00
  1517.6875      1504.00
  1517.8125      688.000
  1517.9375      1424.00
  1518.0625      1240.00
  1518.1875      1192.00
  1518.3125      1168.00
  1518.4375      1544.00
  1518.5625      2776.00
  1518.6875      2424.00
  1518.8125      2024.00
  1518.9375      1072.00
  1519.0625      736.000
  1519.1875      1312.00
  1519.3125      1008.00
  1519.4375      1072.00
  1519.5625      1184.00
  1519.6875      1776.00
  1519.8125      3144.00
  1519.9375      2336.00
  1520.0625      2400.00
  1520.1875      744.000
  1520.3125      936.000
  1520.4375      1960.00
  1520.5625      992.000
  1520.6875      1448.00
  1520.8125      1416.00
  1520.9375      2256.00
  1521.0625      3608.00
  1521.1875      2384.00
  1521.3125      2304.00
  1521.4375      896.000
  1521.5625      1040.00
  1521.6875      1264.00
  1521.8125      960.000
  1521.9375      1208.00
  1522.0625      1200.00
  1522.1875      2120.00
  1522.3125      3160.00
  1522.4375      2008.00
  1522.5625      1720.00
  1522.6875      688.000
  1522.8125      896.000
  1522.9375      2024.00
  1523.0625      1152.00
  1523.1875      1272.00
  1523.3125      1168.00
  1523.4375      2568.00
  1523.5625      3080.00
  1523.6875      2056.00
  1523.8125      2712.00
  1523.9375      792.000
  1524.0625      1192.00
  1524.1875      1264.00
  1524.3125      1032.00
  1524.4375      1832.00
  1524.5625      1200.00
  1524.6875      3272.00
  1524.8125      3656.00
  1524.9375      2320.00
  1525.0625      1560.00
  1525.1875      832.000
  1525.3125      1208.00
  1525.4375      1384.00
  1525.5625      1168.00
  1525.6875      1184.00
  1525.8125      872.000
  1525.9375      1984.00
  1526.0625      2432.00
  1526.1875      1488.00
  1526.3125      1152.00
  1526.4375      576.000
  1526.5625      584.000
  1526.6875      1280.00
  1526.8125      984.000
  1526.9375      1208.00
  1527.0625      1728.00
  1527.1875      2920.00
  1527.3125      2336.00
  1527.4375      1776.00
  1527.5625      1656.00
  1527.6875      704.000
  1527.8125      912.000
  1527.9375      976.000
  1528.0625      952.000
  1528.1875      1344.00
  1528.3125      1464.00
  1528.4375      2640.00
  1528.5625      2336.00
  1528.6875      1928.00
  1528.8125      1496.00
  1528.9375      944.000
  1529.0625      1240.00
  1529.1875      904.000
  1529.3125      1200.00
  1529.4375      1256.00
  1529.5625      2080.00
  1529.6875      3144.00
  1529.8125      2704.00
  1529.9375      1592.00
  1530.0625      1160.00
  1530.1875      808.000
  1530.3125      680.000
  1530.4375      936.000
  1530.5625      1104.00
  1530.6875      1560.00
  1530.8125      2416.00
  1530.9375      3256.00
  1531.0625      2512.00
  1531.1875      1648.00
  1531.3125      2088.00
  1531.4375      944.000
  1531.5625      1336.00
  1531.6875      872.000
  1531.8125      1520.00
  1531.9375      1472.00
  1532.0625      1976.00
  1532.1875      3608.00
  1532.3125      2640.00
  1532.4375      2408.00
  1532.5625      960.000
  1532.6875      1016.00
  1532.8125      1552.00
  1532.9375      1016.00
  1533.0625      1280.00
  1533.1875      1376.00
  1533.3125      1880.00
  1533.4375      3384.00
  1533.5625      2672.00
  1533.6875      2384.00
  1533.8125      944.000
  1533.9375      920.000
  1534.0625      1320.00
  1534.1875      1032.00
  1534.3125      1328.00
  1534.4375      800.000
  1534.5625      2152.00
  1534.6875      2632.00
  1534.8125      2208.00
  1534.9375      2256.00
  1535.0625      752.000
  1535.1875      1336.00
  1535.3125      1912.00
  1535.4375      912.000
  1535.5625      1256.00
  1535.6875      1192.00
  1535.8125      2704.00
  1535.9375      3144.00
  1536.0625      1776.00
  1536.1875      1704.00
  1536.3125      592.000
  1536.4375      1080.00
  1536.5625      1136.00
  1536.6875      856.000
  1536.8125      1168.00
  1536.9375      1648.00
  1537.0625      2816.00
  1537.1875      3776.00
  1537.3125      2600.00
  1537.4375      1368.00
  1537.5625      896.000
  1537.6875      912.000
  1537.8125      1376.00
  1537.9375      1384.00
  1538.0625      1560.00
  1538.1875      1184.00
  1538.3125      3032.00
  1538.4375      2880.00
  1538.5625      1320.00
  1538.6875      2352.00
  1538.8125      936.000
  1538.9375      1144.00
  1539.0625      1296.00
  1539.1875      1256.00
  1539.3125      1272.00
  1539.4375      1264.00
  1539.5625      3000.00
  1539.6875      3432.00
  1539.8125      1824.00
  1539.9375      1504.00
  1540.0625      776.000
  1540.1875      936.000
  1540.3125      1304.00
  1540.4375      1072.00
  1540.5625      1312.00
  1540.6875      1984.00
  1540.8125      2808.00
  1540.9375      2944.00
  1541.0625      1960.00
  1541.1875      2192.00
  1541.3125      728.000
  1541.4375      968.000
  1541.5625      1336.00
  1541.6875      1152.00
  1541.8125      1752.00
  1541.9375      1968.00
  1542.0625      3536.00
  1542.1875      3096.00
  1542.3125      2152.00
  1542.4375      1792.00
  1542.5625      1024.00
  1542.6875      1120.00
  1542.8125      1280.00
  1542.9375      1376.00
  1543.0625      1240.00
  1543.1875      2216.00
  1543.3125      2920.00
  1543.4375      2488.00
  1543.5625      2480.00
  1543.6875      1352.00
  1543.8125      976.000
  1543.9375      1152.00
  1544.0625      1160.00
  1544.1875      1272.00
  1544.3125      1328.00
  1544.4375      2104.00
  1544.5625      3248.00
  1544.6875      2344.00
  1544.8125      2408.00
  1544.9375      1024.00
  1545.0625      1088.00
  1545.1875      1552.00
  1545.3125      1448.00
  1545.4375      1064.00
  1545.5625      1040.00
  1545.6875      2160.00
  1545.8125      2880.00
  1545.9375      2152.00
  1546.0625      2024.00
  1546.1875      960.000
  1546.3125      1400.00
  1546.4375      1320.00
  1546.5625      1104.00
  1546.6875      808.000
  1546.8125      1184.00
  1546.9375      2392.00
  1547.0625      4112.00
  1547.1875      2232.00
  1547.3125      2392.00
  1547.4375      824.000
  1547.5625      1208.00
  1547.6875      1064.00
  1547.8125      1072.00
  1547.9375      1160.00
  1548.0625      1824.00
  1548.1875      2728.00
  1548.3125      3328.00
  1548.4375      2392.00
  1548.5625      1472.00
  1548.6875      680.000
  1548.8125      1072.00
  1548.9375      1104.00
  1549.0625      1064.00
  1549.1875      1200.00
  1549.3125      1040.00
  1549.4375      2128.00
  1549.5625      3344.00
  1549.6875      2160.00
  1549.8125      1968.00
  1549.9375      768.000
  1550.0625      1232.00
  1550.1875      1136.00
  1550.3125      984.000
  1550.4375      1472.00
  1550.5625      1464.00
  1550.6875      2320.00
  1550.8125      2808.00
  1550.9375      1824.00
  1551.0625      1736.00
  1551.1875      832.000
  1551.3125      1768.00
  1551.4375      1016.00
  1551.5625      1248.00
  1551.6875      1520.00
  1551.8125      1592.00
  1551.9375      2664.00
  1552.0625      3056.00
  1552.1875      1840.00
  1552.3125      1200.00
  1552.4375      912.000
  1552.5625      1584.00
  1552.6875      1160.00
  1552.8125      1024.00
  1552.9375      1296.00
  1553.0625      1240.00
  1553.1875      3280.00
  1553.3125      3224.00
  1553.4375      1992.00
  1553.5625      1480.00
  1553.6875      768.000
  1553.8125      1200.00
  1553.9375      1072.00
  1554.0625      1096.00
  1554.1875      1712.00
  1554.3125      1624.00
  1554.4375      3640.00
  1554.5625      2840.00
  1554.6875      2088.00
  1554.8125      880.000
  1554.9375      704.000
  1555.0625      1320.00
  1555.1875      912.000
  1555.3125      1048.00
  1555.4375      1232.00
  1555.5625      1360.00
  1555.6875      2280.00
  1555.8125      2024.00
  1555.9375      2040.00
  1556.0625      1288.00
  1556.1875      784.000
  1556.3125      1656.00
  1556.4375      888.000
  1556.5625      1008.00
  1556.6875      1144.00
  1556.8125      2288.00
  1556.9375      3000.00
  1557.0625      2144.00
  1557.1875      2232.00
  1557.3125      952.000
  1557.4375      952.000
  1557.5625      1976.00
  1557.6875      1000.00
  1557.8125      896.000
  1557.9375      1032.00
  1558.0625      2448.00
  1558.1875      3352.00
  1558.3125      1880.00
  1558.4375      1640.00
  1558.5625      880.000
  1558.6875      1072.00
  1558.8125      1168.00
  1558.9375      1272.00
  1559.0625      1520.00
  1559.1875      1728.00
  1559.3125      2248.00
  1559.4375      2448.00
  1559.5625      1880.00
  1559.6875      2752.00
  1559.8125      920.000
  1559.9375      1040.00
  1560.0625      1176.00
  1560.1875      1016.00
  1560.3125      1304.00
  1560.4375      1272.00
  1560.5625      2408.00
  1560.6875      3184.00
  1560.8125      1664.00
  1560.9375      1728.00
  1561.0625      648.000
  1561.1875      784.000
  1561.3125      1112.00
  1561.4375      1176.00
  1561.5625      1216.00
  1561.6875      1168.00
  1561.8125      3008.00
  1561.9375      3104.00
  1562.0625      1128.00
  1562.1875      1136.00
  1562.3125      616.000
  1562.4375      1176.00
  1562.5625      1928.00
  1562.6875      1104.00
  1562.8125      1208.00
  1562.9375      1704.00
  1563.0625      2888.00
  1563.1875      3704.00
  1563.3125      2096.00
  1563.4375      1208.00
  1563.5625      832.000
  1563.6875      1200.00
  1563.8125      1304.00
  1563.9375      1024.00
  1564.0625      1200.00
  1564.1875      1488.00
  1564.3125      3352.00
  1564.4375      3872.00
  1564.5625      2216.00
  1564.6875      1840.00
  1564.8125      752.000
  1564.9375      1144.00
  1565.0625      1096.00
  1565.1875      1304.00
  1565.3125      1224.00
  1565.4375      1640.00
  1565.5625      3336.00
  1565.6875      3120.00
  1565.8125      2040.00
  1565.9375      1336.00
  1566.0625      1048.00
  1566.1875      1576.00
  1566.3125      1320.00
  1566.4375      1096.00
  1566.5625      1472.00
  1566.6875      1848.00
  1566.8125      4168.00
  1566.9375      3232.00
  1567.0625      1888.00
  1567.1875      1040.00
  1567.3125      816.000
  1567.4375      1696.00
  1567.5625      1216.00
  1567.6875      1104.00
  1567.8125      1024.00
  1567.9375      1480.00
  1568.0625      3112.00
  1568.1875      2296.00
  1568.3125      1472.00
  1568.4375      792.000
  1568.5625      800.000
  1568.6875      1056.00
  1568.8125      1056.00
  1568.9375      1200.00
  1569.0625      1136.00
  1569.1875      2464.00
  1569.3125      2816.00
  1569.4375      2144.00
  1569.5625      1400.00
  1569.6875      1008.00
  1569.8125      720.000
  1569.9375      1024.00
  1570.0625      920.000
  1570.1875      1168.00
  1570.3125      984.000
  1570.4375      2640.00
  1570.5625      2592.00
  1570.6875      1432.00
  1570.8125      1640.00
  1570.9375      768.000
  1571.0625      600.000
  1571.1875      1112.00
  1571.3125      936.000
